xmucc_and_truth_bleu_score,xmucc_and_truth_gleu_score
0.8973697315819613,0.9344978165938864
0.7188825542773076,0.8309859154929577
0.7076054943226816,0.8271604938271605
0.8847064105457827,0.9340659340659341
0.7947306464666113,0.8686131386861314
0.7397283743500074,0.8247422680412371
0.5425232465761056,0.6956521739130435
0.882983588215262,0.9323308270676691
0.7961984515113034,0.8811881188118812
0.901432227720468,0.9361702127659575
0.6789698614857044,0.8130841121495327
0.8029442553780834,0.8791208791208791
0.7055320223926721,0.8197424892703863
0.8369855844356818,0.896551724137931
0.808590040354311,0.8838709677419355
0.7627147045461175,0.847953216374269
0.7641223472734641,0.8466257668711656
0.93624868551786,0.9627329192546584
0.8377517715961396,0.9101796407185628
1.0,1.0
0.7164080667700019,0.8378378378378378
0.8470589637773758,0.912621359223301
0.9319030337830542,0.9602649006622517
0.8262601904800397,0.8959537572254336
0.784855578291379,0.8625954198473282
0.9097823561564004,0.9473684210526315
0.8349950232057651,0.9076923076923077
0.6881424220215246,0.8067226890756303
0.7377187258491033,0.8313253012048193
0.6951298584780171,0.8068669527896996
0.8348588517041532,0.9027027027027027
0.7840822382706485,0.8654970760233918
0.8777773756665928,0.9246861924686193
0.853768219186421,0.9152542372881356
0.6720857835808658,0.7906976744186046
0.7955713847112602,0.8780487804878049
0.7692299266691673,0.8473282442748091
0.8920456799633646,0.9299363057324841
0.8431239749400103,0.9072164948453608
0.8712999330389194,0.9174311926605505
0.8854115738416697,0.9312977099236641
0.9074242739214431,0.9420849420849421
0.8099313002441144,0.8717948717948718
0.8806881201531029,0.930635838150289
0.8614496549646965,0.9082969432314411
0.7378666698801661,0.8411214953271028
0.9193999152273672,0.9454545454545454
0.7520267802862081,0.841726618705036
0.8693236019420912,0.9206349206349206
0.7089475950393404,0.8165680473372781
0.8852876954845014,0.9294605809128631
0.7523304186034018,0.8432432432432433
0.7101348919825423,0.8387096774193549
0.948661035297062,0.9702970297029703
0.9451594187556058,0.9661016949152542
0.871674404675547,0.9197080291970803
0.8236608904753919,0.8991596638655462
0.848043456060569,0.9032258064516129
0.9511942021208858,0.9712918660287081
0.7974825000887787,0.8638743455497382
0.9257518071011758,0.9577464788732394
0.779799576639902,0.8679245283018868
0.818385124642117,0.8807947019867549
0.8088129576640234,0.8905109489051095
0.8729435194251833,0.927710843373494
0.8820219769555668,0.9251336898395722
0.8944164548321303,0.9272727272727272
0.931838481115484,0.961038961038961
0.9228813294887982,0.952755905511811
0.8806881201531029,0.930635838150289
0.8792036237320132,0.9302325581395349
0.9464594399631753,0.9690721649484536
0.8460174679484032,0.9043478260869565
0.736178029739384,0.8296296296296296
0.7752670872116726,0.8421052631578947
0.7276817202342092,0.8285714285714286
0.8702397637697912,0.9130434782608695
0.793876600216116,0.8682170542635659
0.7417090125042293,0.8536585365853658
0.8409760644533056,0.8947368421052632
0.8820982724319556,0.9314285714285714
0.8343025757300901,0.9044585987261147
0.8811605932412903,0.92
0.909878624371155,0.9416058394160584
0.7073581076101578,0.8133333333333334
0.7707756005064802,0.8607594936708861
0.9001578955896857,0.9419354838709677
0.8854115738416697,0.9312977099236641
0.8144564164703691,0.8831168831168831
0.7611606003349892,0.88
0.890345558871233,0.9145299145299145
0.8889407683598508,0.935064935064935
0.8675288653102273,0.918552036199095
0.8114387402979986,0.8823529411764706
0.8583257606092084,0.9154929577464789
0.9097447296143479,0.9478260869565217
0.4186703741203227,0.6666666666666666
0.8199015776222272,0.896551724137931
0.9253742688467129,0.9484536082474226
0.9172175128773565,0.9480968858131488
0.8090169401169335,0.87248322147651
0.9097447296143479,0.9478260869565217
0.8446457182808099,0.9101796407185628
0.8546450684542308,0.9101796407185628
0.8066469531307735,0.8844444444444445
1.0,1.0
0.7690165990405594,0.8461538461538461
0.8841713064591955,0.9282051282051282
0.9333933774258089,0.9541984732824428
0.7547966850683884,0.8588235294117647
0.9601328622880726,0.9767441860465116
0.924717264280984,0.9562043795620438
1.0,1.0
0.8380213343751873,0.9069767441860465
0.7782693322963624,0.8623853211009175
0.759702472157644,0.852760736196319
0.947057540042226,0.9689119170984456
0.8751704261509159,0.928
0.713666421178812,0.8231292517006803
0.7482595975085189,0.8545454545454545
0.5071243081632628,0.7272727272727273
0.8185347228391047,0.8909952606635071
0.6240453310233196,0.7792207792207793
0.8255964765419495,0.9010989010989011
0.9333933774258089,0.9541984732824428
0.88709354665143,0.930635838150289
0.8171718345696369,0.8956521739130435
0.8443260247393207,0.9076923076923077
0.6783140021808316,0.8095238095238095
0.7947166761546247,0.8758620689655172
0.9337252913186983,0.961038961038961
0.9157103753711766,0.9523809523809523
0.8008867913630531,0.88
0.6182527625446008,0.7966101694915254
0.7725259537730556,0.8571428571428571
0.8539113172960986,0.9104477611940298
0.7325088987650321,0.8380952380952381
0.7994651238075211,0.8831168831168831
0.9125472678170058,0.9392265193370166
0.8402029958276956,0.9009009009009009
0.8696160820399262,0.9259259259259259
0.8353481703677225,0.9004149377593361
0.8282870062711737,0.8791208791208791
0.5895041508011674,0.7671232876712328
0.9211506631805882,0.9541984732824428
0.8756540814518551,0.927536231884058
0.7991493207860474,0.8688524590163934
0.7429092037352795,0.8439306358381503
0.9086821869140099,0.9467455621301775
0.8466657105524215,0.8979591836734694
0.8612671612265025,0.9203539823008849
0.6294703296529277,0.768595041322314
0.9080821798911972,0.9469026548672567
0.82066080152207,0.8947368421052632
0.8804235380736016,0.9302325581395349
0.9395746657257911,0.9627329192546584
0.8456391733326896,0.9104477611940298
0.8386177540204398,0.9006622516556292
0.9337105757245574,0.9612903225806452
0.8145241170131363,0.8936170212765957
0.8587069499604605,0.9183673469387755
0.8873133342926623,0.9354838709677419
0.8438255790595767,0.900497512437811
0.7918123057628704,0.8787878787878788
0.8739351325046805,0.9230769230769231
0.8584922885264843,0.92
0.7444123770098453,0.8545454545454545
0.870857556702545,0.9256198347107438
0.8083053722455262,0.8878504672897196
0.898000333150059,0.9381443298969072
0.856458257038771,0.9105691056910569
0.8182650029377425,0.8900523560209425
0.8125640026799567,0.8770949720670391
0.6480924139760024,0.8048780487804879
0.7541206853467459,0.8347107438016529
0.9581282631934457,0.975609756097561
0.8340402688212835,0.8979591836734694
0.6276108333841574,0.788235294117647
0.8446457182808099,0.9101796407185628
0.6948032138056265,0.7948717948717948
0.9113509796667689,0.9459459459459459
0.8509454564035246,0.9079754601226994
0.8631001063268587,0.9132947976878613
0.8898738464694418,0.9361702127659575
0.8120251520719799,0.8899082568807339
0.86882972985927,0.920704845814978
0.9175177610206877,0.9495798319327731
0.8033250140466546,0.88
0.7465954773209821,0.8451612903225807
0.9516433313522539,0.9719626168224299
0.6464243389743443,0.8095238095238095
0.8280526494126561,0.883495145631068
0.8676895643233812,0.9090909090909091
0.8091759718619015,0.88
0.8136247670337867,0.8867924528301887
0.8603026119654186,0.914572864321608
0.8325691239245437,0.904
0.8029567848001705,0.8769230769230769
0.8384749116695195,0.8957055214723927
0.8820982724319556,0.9314285714285714
0.7447819789879647,0.8363636363636363
0.6305914424660908,0.7627118644067796
0.8804416897348929,0.9230769230769231
0.7081229689020022,0.8145695364238411
0.900997238657127,0.9407114624505929
0.7473705753326616,0.8522167487684729
0.8525448321130221,0.8990825688073395
0.7090644235527643,0.8177339901477833
0.9113480848578538,0.9487179487179487
0.896847254235133,0.9379310344827586
0.8452785147119855,0.9130434782608695
0.8756540814518551,0.927536231884058
0.7897549270346594,0.8675496688741722
0.8644716469866827,0.9215686274509803
0.8452785147119855,0.9130434782608695
0.8295853360510566,0.9032258064516129
0.8363949654322054,0.8944099378881988
0.7844788677563099,0.8717948717948718
0.676037371930362,0.8156424581005587
0.8847064105457827,0.9340659340659341
0.8729435194251833,0.927710843373494
0.6066089496701131,0.7887323943661971
0.7460599424146624,0.8571428571428571
0.8303513056447541,0.896969696969697
0.7894274530430498,0.8744769874476988
0.894530333110611,0.9387755102040817
0.6757143185382818,0.808
0.8047211478535489,0.8615384615384616
0.6824944668608814,0.8108108108108109
0.876104619942412,0.9294117647058824
0.7918392401458095,0.8727272727272727
0.7272695139418627,0.8378378378378378
0.6899302125555485,0.8285714285714286
0.9236558567091668,0.9503105590062112
0.7773939159096219,0.8601398601398601
0.8411211637477223,0.8695652173913043
0.8438586898904835,0.9108910891089109
0.7743952594093798,0.8688524590163934
0.822117039053159,0.891566265060241
0.804542796944879,0.8782608695652174
0.8682201637946764,0.9157894736842105
0.814295450928117,0.8837209302325582
0.8578230778964082,0.9043062200956937
0.9169610679665525,0.9497206703910615
0.8356220579484755,0.896551724137931
0.933651069586263,0.9620253164556962
0.6430675772263067,0.7841726618705036
0.8166920319485289,0.8983050847457628
0.75640994636311,0.8518518518518519
0.82066080152207,0.8947368421052632
0.8810699747017571,0.9289940828402367
0.8624064271190208,0.922077922077922
0.8680594608381199,0.9235668789808917
0.8185946459076792,0.8888888888888888
0.7892890953696277,0.8669527896995708
0.8853805965105805,0.9289340101522843
0.8966773400768917,0.9295774647887324
0.9075548067296405,0.9461077844311377
0.8370413031977052,0.8947368421052632
0.8811605932412903,0.92
0.8586417343018922,0.918918918918919
1.0,1.0
0.9235648502983733,0.9555555555555556
0.8846234730688056,0.9272727272727272
0.7138437446917444,0.8206896551724138
0.7500405269012508,0.8387096774193549
0.7790170427499385,0.8666666666666667
0.905214264762953,0.9447852760736196
0.9063991914504476,0.9454545454545454
0.93542454590006,0.9622641509433962
0.8729435194251833,0.927710843373494
0.8499536692592058,0.9112426035502958
0.6537028277184915,0.8163265306122449
0.9095930632220222,0.9491525423728814
0.8080531078541922,0.8803418803418803
0.7264226919230647,0.8264462809917356
0.7739465615487844,0.8717948717948718
0.6763047112166005,0.7555555555555555
0.9613658593861555,0.9774436090225563
0.8699373210093677,0.9225806451612903
0.9077583107097762,0.9398907103825137
0.8601413158834039,0.9124087591240876
0.747357556981764,0.8222222222222222
0.8232325806433648,0.9016393442622951
0.6432343886784389,0.7924528301886793
0.8157346567751039,0.8872180451127819
0.9061874434879645,0.9473684210526315
0.7867962736564619,0.8657718120805369
0.8298536322016422,0.8769230769230769
0.8533575342460036,0.9076923076923077
0.6759482608831083,0.7894736842105263
0.8576907222981509,0.9090909090909091
0.7976512003092306,0.8775510204081632
0.8403034716144353,0.9104477611940298
0.8325322234679667,0.8823529411764706
0.9027045686134236,0.9439252336448598
0.7218413134953804,0.8407079646017699
0.7208735096759399,0.8152866242038217
0.6303581060922103,0.7894736842105263
0.8570391237128365,0.9090909090909091
0.7826272243505916,0.8585858585858586
0.6865065103648591,0.8064516129032258
0.8484285841338246,0.9122807017543859
0.7808043052164177,0.8762886597938144
0.9108562895773779,0.9479768786127167
0.8111441293904432,0.884393063583815
0.8765417368076169,0.9263803680981595
0.7483887768557713,0.8554216867469879
0.6492530924526363,0.780952380952381
0.8486624396914987,0.905511811023622
0.7864714783719021,0.8649789029535865
0.7389984311706962,0.8604651162790697
0.8697018559319709,0.9185185185185185
0.8534737531148926,0.9083969465648855
0.9264727591170477,0.9495798319327731
0.8581648673990349,0.9122807017543859
0.7936527521609782,0.8782287822878229
0.7311622431549885,0.8351648351648352
0.8587069499604605,0.9183673469387755
0.9122561819614461,0.9397590361445783
0.8797847315224191,0.9065420560747663
0.7843875937438737,0.8701298701298701
0.9297337378461719,0.9568345323741008
0.7952848249380805,0.8705882352941177
0.8223704152064586,0.8893617021276595
0.8711312857291518,0.920704845814978
0.8943652798324855,0.9230769230769231
0.8204754254352918,0.8974358974358975
0.9201188979229282,0.9479768786127167
0.7164281567120232,0.8217821782178217
0.9534460356445505,0.972972972972973
0.8586889744387004,0.9090909090909091
0.8124136784641836,0.8941176470588236
0.6562016048201548,0.7679558011049724
0.8734805497072036,0.9240506329113924
0.8032736971822693,0.8807947019867549
0.8267116382764584,0.8914728682170543
0.8729435194251833,0.927710843373494
0.8662347443961667,0.9230769230769231
0.9525618205602057,0.9724770642201835
0.8758154189138209,0.922077922077922
0.7020487044544816,0.8
0.8755368133905252,0.9194630872483222
0.9319190015203862,0.96
0.8170258733067174,0.896551724137931
0.9211506631805882,0.9541984732824428
0.7427550786442075,0.8444444444444444
0.9007690507972514,0.9428571428571428
0.8257593113902615,0.8918918918918919
0.8835670511555079,0.9302325581395349
0.7853104347425136,0.88
0.8259004034879204,0.8875739644970414
0.7452209551042115,0.8316831683168316
0.8341927265848181,0.8762886597938144
0.8395754195180313,0.8901098901098901
0.8221727474755728,0.8732394366197183
0.7487260865749742,0.8384279475982532
0.7744911868217362,0.8531073446327684
0.8153517441674536,0.8830409356725146
0.8874368653374722,0.9289940828402367
0.8524277411740893,0.9148936170212766
0.905214264762953,0.9447852760736196
0.8191845874987149,0.8874458874458875
0.7004149175832852,0.8050314465408805
0.8921877278718924,0.9381443298969072
0.8987547482669214,0.941747572815534
0.8191097032177712,0.8789808917197452
1.0,1.0
0.7910665071754358,0.88
0.8833007417645006,0.9282700421940928
0.7560655635815299,0.8554216867469879
0.8648706459671991,0.9214659685863874
0.8737143581704051,0.918918918918919
0.8249739836684615,0.8993288590604027
0.8854115738416697,0.9312977099236641
0.854614595673399,0.9072164948453608
0.8380213343751873,0.9069767441860465
0.9063570877245087,0.9459459459459459
0.7524815718954693,0.8356164383561644
0.8931855337390563,0.933649289099526
0.7982687261706991,0.8839779005524862
0.8988081899317655,0.9411764705882353
0.9253742688467129,0.9484536082474226
0.6537028277184915,0.8163265306122449
0.9278982724420874,0.958904109589041
0.722536488491508,0.8280254777070064
0.7646720784788564,0.8543046357615894
0.9414356817218077,0.9662921348314607
0.7809521069764767,0.8654970760233918
0.8236608904753919,0.8991596638655462
0.855914525167676,0.9174311926605505
0.877220249179609,0.9291338582677166
0.8053905798551774,0.8830409356725146
0.7361250396288862,0.8426966292134831
0.9497210413026634,0.9704433497536946
0.8751704261509159,0.928
0.8681739657220557,0.9215686274509803
0.8532193392260055,0.9146919431279621
0.8624064271190208,0.922077922077922
0.8914711449549652,0.9370629370629371
0.9323319401944556,0.9534883720930233
0.6880835192683855,0.8235294117647058
0.6066858194850451,0.76
0.8083900377166383,0.8791946308724832
0.8219748120269549,0.893491124260355
0.92511503796024,0.9560975609756097
0.7594682379539213,0.8651685393258427
0.7595694968962108,0.8514851485148515
0.779586876380505,0.845360824742268
0.8320654727023622,0.9032258064516129
0.842316777523097,0.9041095890410958
0.7537574234997827,0.8440366972477065
0.9001491242518757,0.9393939393939394
0.7355993452454082,0.8268156424581006
0.7669105110980587,0.8656716417910447
0.7758382540271039,0.8736842105263158
0.7856865914199052,0.8780487804878049
0.8987547482669214,0.941747572815534
0.8865335162870679,0.9343065693430657
0.7594682379539213,0.8651685393258427
0.9278140922528935,0.9528795811518325
0.66600911358468,0.788235294117647
0.8557658677199608,0.896
0.9216601727077017,0.9490445859872612
0.8058197650159615,0.8827586206896552
0.7705561713247024,0.848
0.8446593249975184,0.8852459016393442
0.7091299972295233,0.8421052631578947
0.822474253378724,0.8979591836734694
0.7730866569509225,0.8523489932885906
0.7995484968161202,0.8854961832061069
0.7590336069136333,0.8627450980392157
0.820306051376489,0.892018779342723
0.7760033371294073,0.8639455782312925
0.8524872818436189,0.8877005347593583
0.8064819943043862,0.8899082568807339
0.7962555860455311,0.8837209302325582
0.7970732307178933,0.8695652173913043
0.9210500207490827,0.9552238805970149
0.9269207588009153,0.9574468085106383
0.9345787966997318,0.9617834394904459
0.8839664853171815,0.9271523178807947
0.8152634337112655,0.8857142857142857
0.8333945353480908,0.9052631578947369
0.9172286979619474,0.952
1.0,1.0
0.876104619942412,0.9294117647058824
0.8448207641181039,0.893491124260355
0.9113480848578538,0.9487179487179487
1.0,1.0
0.8467418606557691,0.8983050847457628
0.740037804787783,0.832
0.8293181259810137,0.9047619047619048
0.8839082401190512,0.930635838150289
0.833316200034587,0.8995633187772926
0.8696160820399262,0.9259259259259259
0.849557645298719,0.9032258064516129
0.8913208184887198,0.935064935064935
0.7202343877500255,0.847457627118644
0.8987547482669214,0.941747572815534
0.8718030958687972,0.9194630872483222
0.832114636581326,0.8956521739130435
0.8452785147119855,0.9130434782608695
0.8624064271190208,0.922077922077922
0.7539352394200598,0.8407079646017699
0.8406156725325646,0.9083969465648855
0.7537699819729445,0.8496732026143791
0.8415118420740499,0.9047619047619048
0.8359918761377424,0.9032258064516129
0.8969086588918538,0.9333333333333333
0.8819755339468199,0.9325842696629213
0.7001842139688411,0.8173913043478261
0.8164424391466126,0.8888888888888888
0.8596553104950639,0.9071729957805907
0.8637964270787859,0.9217391304347826
0.8601639336747458,0.9152542372881356
0.8639069837191559,0.920704845814978
0.820227870584408,0.8760330578512396
0.8042590208492877,0.88
0.8729435194251833,0.927710843373494
0.8093727101861311,0.8776978417266187
0.8612145587412039,0.9174311926605505
0.8792036237320132,0.9302325581395349
0.9588185089507728,0.976
0.892777013111402,0.928
0.9097823561564004,0.9473684210526315
1.0,1.0
0.770272797862024,0.8531468531468531
0.8127824298034415,0.8854961832061069
0.7585622458843726,0.8181818181818182
0.7749224723289705,0.8775510204081632
0.9582628442084685,0.9710144927536232
0.6626488130640645,0.7692307692307693
0.8065826605571891,0.8818897637795275
1.0,1.0
0.6713783850074478,0.8
1.0,1.0
0.8518932616675317,0.9058823529411765
0.9310714395286901,0.9561752988047809
0.73520822883979,0.8163265306122449
0.7076534431960262,0.8461538461538461
0.7714943586643059,0.8625954198473282
0.8806626677278203,0.926829268292683
0.7097762659056455,0.84
0.9721358527750605,0.9836065573770492
0.8420670966996845,0.9010989010989011
0.9615098218105695,0.972972972972973
0.8450273996793737,0.9044585987261147
0.9165792534567999,0.9510204081632653
0.8661087467812156,0.9240506329113924
0.750621434618815,0.8390804597701149
0.8443260247393207,0.9076923076923077
0.8259566703538455,0.8944099378881988
0.8931539818068694,0.9047619047619048
0.627947171197338,0.7741935483870968
0.9469963196451497,0.9672131147540983
0.5957290063128032,0.7692307692307693
0.803010077682311,0.8633093525179856
0.7831854566185135,0.8693467336683417
0.8587069499604605,0.9183673469387755
0.8889302797645746,0.9333333333333333
0.8230176355885845,0.8816568047337278
0.7227186387739215,0.8235294117647058
0.7343788509256993,0.8396946564885496
1.0,1.0
0.7773939159096219,0.8601398601398601
0.8250579990735118,0.8849557522123894
0.8921877278718924,0.9381443298969072
0.7566022689636038,0.8426966292134831
0.9549279069528984,0.970873786407767
0.9177120868939825,0.9518716577540107
0.8845411039850543,0.9256198347107438
0.8930226585628117,0.9379310344827586
0.8398234966271456,0.8926829268292683
0.7631709533669163,0.8540145985401459
0.8644716469866827,0.9215686274509803
0.9345787966997318,0.9617834394904459
0.7896280353437493,0.8695652173913043
0.7857714317083189,0.8775510204081632
0.9581282631934457,0.975609756097561
0.875961101449823,0.910828025477707
0.940028651976138,0.9655172413793104
0.9651424925716522,0.970873786407767
0.8064819943043862,0.8899082568807339
0.7665252527273355,0.8648648648648649
0.7065396339130859,0.8321678321678322
0.8661821352954152,0.9142857142857143
0.6637824657309805,0.7931034482758621
0.9562104553719303,0.9693251533742331
0.7964662206989198,0.8760330578512396
0.9545018983946276,0.9681528662420382
0.8902056737869248,0.912621359223301
0.8839082401190512,0.930635838150289
0.8692431303312379,0.918918918918919
0.7293104077653946,0.8484848484848485
0.8606824583334175,0.9194630872483222
0.7108417303564581,0.8346456692913385
0.7721060576667053,0.8732394366197183
1.0,1.0
0.8787419089273848,0.9333333333333333
0.7964662206989198,0.8760330578512396
0.7842522074596509,0.8709677419354839
0.557856123486572,0.7373737373737373
0.905214264762953,0.9447852760736196
0.8716102536663558,0.91324200913242
0.9354193103091084,0.9555555555555556
0.8020219183488043,0.8909090909090909
0.7469450699014739,0.8473282442748091
0.8579875004702905,0.9111111111111111
0.9129438053731982,0.948936170212766
0.8344844486322807,0.9024390243902439
1.0,1.0
0.8394327083733336,0.9142857142857143
0.8379717839246723,0.900709219858156
0.800154836906544,0.8853503184713376
0.8718030958687972,0.9194630872483222
0.9630786123683069,0.9784172661870504
0.7721770445030252,0.8681318681318682
0.9440958374361578,0.9672131147540983
0.8661087467812156,0.9240506329113924
0.778001992924839,0.8739495798319328
0.8039743002590442,0.8853503184713376
0.8992703646237251,0.9349593495934959
0.8359918761377424,0.9032258064516129
0.766927136936403,0.8547008547008547
0.8895260356363631,0.9387755102040817
0.7641254083103469,0.8723404255319149
0.8269168310824184,0.8861788617886179
0.8974214107387941,0.9403973509933775
1.0,1.0
0.8966839258940066,0.9349112426035503
0.948156122360599,0.9695431472081218
0.8403546988362623,0.8910891089108911
0.8370360390387274,0.9072164948453608
0.694208964621063,0.8220858895705522
0.925856091818331,0.9565217391304348
0.7747036034977057,0.8711656441717791
0.8241809019903908,0.8888888888888888
0.7471327820265264,0.8588235294117647
0.8042590208492877,0.88
0.6399602628454295,0.7878787878787878
0.866371696499942,0.9206349206349206
0.8597526030379599,0.9112426035502958
0.8310024910346218,0.8918918918918919
0.8026327034012366,0.8878504672897196
0.8443029644450811,0.9047619047619048
0.7344928561371105,0.8481012658227848
0.7485547904495865,0.8491620111731844
0.8470518267702251,0.9056603773584906
0.8718188337877294,0.9253731343283582
